day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,duration_final,emissions,score
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,615.0,api,615.0,519.744,5.644744
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,597.0,api,597.0,519.744,5.494744
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,662.0,api,662.0,519.744,6.036410666666667
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
